"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","original","men_normal_2676","men_normal_2691","menLCCstage1_270","menLCCstage1_507"
"2627",184.002212524414,184.002212524414,184.002788221206,239.6020032,238.9749954,239.6030046,3,3,22230.9403860003,19965.5121133711,24879.4782625637,21221.4856165716
"2628",184.002740760081,184.002692212974,184.002832870243,169.3410018,168.3970068,169.6570014,3,3,69606.3641417454,32615.9782878855,40569.4516410002,38548.271501769
"2629",184.002212524414,184.002212524414,184.002829120799,243.1319904,241.8760014,243.1349946,3,3,17416.2048621599,26669.1120593336,15878.6844730998,39844.7134700306
"2630",184.002212524414,184.002212524414,184.003428047005,353.7159918,353.0849934,354.6570108,3,3,16007.6574822858,33775.8965732253,16498.9514199599,44434.4949436619
"2631",184.002732689344,184.002212524414,184.003364021404,350.2550124,349.9409868,351.515007,3,3,33729.6290240663,29498.9275587422,27314.6256985336,34796.6830128002
"2632",184.002212524414,184.002212524414,184.002212524414,259.1709996,257.9120064,259.4829942,3,3,26619.9945132856,23218.4438460004,19832.4451799996,15501.2894575502
"2633",184.003060088732,184.001613764304,184.00442198395,363.5329914,361.646004,365.4190062,4,2,31296.1374940911,29050.8920610002,24796.1526281252,21791.2519220004
"2634",184.002762584176,184.002212524414,184.003312643937,256.0249902,256.0239888,256.0259916,2,2,25497.7923137142,25298.1289915713,24249.9405274005,24940.9428236573
"2635",184.003328065203,184.002721965961,184.004350068404,383.6569974,381.77001,384.2849922,3,2,0,20880.6054332397,18500.2205231996,18477.6013314
"2636",184.002765902302,184.002750606738,184.002781197867,164.9395038,164.6240046,165.255003,2,2,15432.4144064998,24528.9153729598,15873.0037480799,14045.9249772001
"2637",184.002763191392,184.002734573715,184.002791809068,285.4960014,285.0230028,285.969,2,2,26320.8206160008,28728.7541692001,35367.7013049269,16916.5768032001
"2638",184.002756740185,184.002748222598,184.002765257772,184.820502,184.1909982,185.4500058,2,2,24092.4516716573,46566.6116718598,17222.8714415999,23923.9180186284
"2639",184.003313143202,184.002762487815,184.00386379859,386.958003,386.1720084,387.7439976,2,1,0,4105.48220880004,13196.4572660404,17734.5365809996
"2640",184.002750944469,184.002750944469,184.002750944469,261.9980052,261.9980052,261.9980052,1,1,21123.1332782402,20676.0595497602,15601.6498428001,21926.1658804996
"2641",184.002816654242,184.002816654242,184.002816654242,264.515991,264.515991,264.515991,1,1,32794.8003108752,31662.4435462503,26451.7871550669,29020.3160247003
"2642",184.003856721508,184.003856721508,184.003856721508,372.3369882,372.3369882,372.3369882,1,1,0,2960.50469633336,25544.3518329998,31665.4912732201
"2643",184.004366857008,184.004366857008,184.004366857008,375.166998,375.166998,375.166998,1,1,17505.3573333599,27744.5972891453,27654.3729304803,34353.9326454545
"2644",184.003329631317,184.003329631317,184.003329631317,378.625002,378.625002,378.625002,1,1,0,0,3625.47456120002,14695.57822824
"2645",184.072185438053,184.072182177019,184.072188699086,414.2285013,414.2280006,414.229002,2,2,49030.2509247537,61305.1876850828,0,0
"2646",184.071931247994,184.07160949707,184.072252998917,378.6260034,378.6260034,378.6260034,2,2,403717.737777778,207046.315137871,9962.87738334782,0
"2647",184.071865426427,184.07160949707,184.072121355783,370.1365041,370.1360034,370.1370048,2,2,301256.12690962,130263.830689721,0,0
"2648",184.07160949707,184.07160949707,184.07160949707,487.7090262,487.7090262,487.7090262,1,1,51418.7625017328,50040.5477291328,32936.946514081,24370.4721699331
"2649",184.072154981087,184.072154981087,184.072154981087,460.9109976,460.9109976,460.9109976,1,1,38292.6991028399,21072.19278528,16691.0325488001,12449.52091656
"2650",184.07160949707,184.07160949707,184.07160949707,388.0589964,388.0589964,388.0589964,1,1,146429.851952606,54195.8691921799,0,134.812532983347
"2651",184.07160949707,184.07160949707,184.07160949707,451.7889978,451.7889978,451.7889978,1,1,22827.8734212014,16761.5232344589,11218.5005324703,11862.0618087948
"2652",184.069949799266,184.069949799266,184.069949799266,27.80099988,27.80099988,27.80099988,1,1,107171.35770112,15019.48043008,4748.702312448,17403.38523904
"2653",184.07160949707,184.07160949707,184.07160949707,391.9040106,391.9040106,391.9040106,1,1,50568.3418348579,3570.36362541887,104.888642864872,137.16929709253
"2654",184.072167833208,184.072167833208,184.072167833208,483.306999,483.306999,483.306999,1,1,43066.6813218007,46288.2950944293,27338.66814945,20721.0198350575
"2655",184.07160949707,184.07160949707,184.07160949707,500.286999,500.286999,500.286999,1,1,38851.1598413394,38690.7340001402,26347.9681194539,21752.7623327997
"2656",184.07160949707,184.07160949707,184.07160949707,422.7900126,422.7900126,422.7900126,1,1,91465.1948854435,109148.158261257,13273.8467908451,3266.83901544183
"2657",184.072998046875,184.07149862946,184.07438659668,21.51300072,21.51300072,21.51499986,4,4,3404493.65985574,322866.9252094,174236.958708381,702665.041114277
"2658",184.073257167344,184.07160949707,184.07329003322,479.145012,477.5759982,479.1479874,3,2,43118.2600916172,41983.4705327094,19697.5770641145,26270.8426355169
"2659",184.072855882489,184.072440066259,184.073271698719,636.632508,636.475008,636.790008,2,2,85295.9460739988,134507.064283497,45861.8068710002,63336.1370388004
"2660",184.072672590058,184.071472579636,184.073283298914,33.21900132,31.2460005,34.16200158,3,2,74975.464442515,18919.6796333869,3244.38236106,9438.61194667799
"2661",184.072730114016,184.072698990729,184.073305503546,464.9989986,463.1120112,466.5709878,3,1,20839.5776608493,17192.6594326494,14275.54287432,10498.5705668996
"2662",184.07300591694,184.072736601474,184.073275232406,491.6399859,490.8539772,492.4259946,2,1,31618.555290001,33443.1962540013,22699.6995215996,16809.3417019006
"2663",184.073031242031,184.072822428367,184.073240055695,505.0029945,504.0600012,505.9459878,2,1,28268.659656225,26854.3443288746,19755.3508888004,16627.9952264997
"2664",184.073246533724,184.073246533724,184.073246533724,474.745989,474.745989,474.745989,1,1,55056.9003772202,50021.0377391994,31819.7051296366,24475.7769803401
"2665",184.072700287566,184.072700287566,184.072700287566,509.0909958,509.0909958,509.0909958,1,1,17050.8648189157,16126.4572363303,12636.887328,11247.1870546665
"2666",184.072814236374,184.072814236374,184.072814236374,455.5660056,455.5660056,455.5660056,1,1,71065.5373624996,51131.6580624997,31627.0938553849,24533.4490204998
"2667",184.072753774016,184.072753774016,184.072753774016,496.1989974,496.1989974,496.1989974,1,1,42488.1949095329,41471.1706522661,27146.1365520002,22034.7707483331
"2668",184.073351724058,184.073351724058,184.073351724058,470.6579874,470.6579874,470.6579874,1,1,86590.3883466663,74282.9691603998,49337.9059067999,41540.8691850999
"2669",184.073298431596,184.073298431596,184.073298431596,484.8799896,484.8799896,484.8799896,1,1,20231.0835983995,23389.998372,15625.6113487504,10952.549364
"2670",184.111383825411,184.111383825411,184.111383825411,428.7640002,428.7640002,428.7640002,1,1,27092.5914457093,17613.9825846547,2590.34703774001,23847.7004085597
"2671",184.986083984375,184.984400965685,184.986083984375,478.5160017,475.6860066,479.462013,6,3,20971.1655684,21128.9592384007,24383.8613081245,30542.7053572005
"2672",184.985545227583,184.98485913675,184.986083984375,451.4750004,449.2020036,451.7930028,5,3,16816.1786012139,21575.7451974856,31816.7582151998,28071.7556803639
"2673",184.985024480167,184.984976915885,184.986083984375,458.7100122,458.3920098,459.0210054,3,3,16582.6786128707,22488.8941098707,42430.8478928404,44283.1593013336
"2674",184.985542465268,184.985511275925,184.986083984375,464.370003,462.7940082,467.1960066,5,3,22423.2874881271,13615.247265,37869.5150839382,26318.148476228
"2675",184.985541017911,184.985533630156,184.986083984375,444.8000052,444.489012,446.0610006,3,2,12073.9612474802,14874.1618104007,17655.3341580002,28030.7341101002
"2676",184.986083984375,184.985574756067,184.986083984375,441.0270024,439.771986,441.6590022,3,2,13437.0492837606,16521.7494680403,22824.8412288007,18606.3785690395
"2677",184.984999855302,184.984955446326,184.986083984375,435.052986,433.479996,435.3699876,3,2,7176.57383447971,9921.9450218396,23130.3309963002,14676.6349189498
"2678",184.985665064448,184.985578636419,184.985751492477,437.8839969,437.8819944,437.8859994,2,2,14201.3827823997,18841.0587407996,14153.0367458995,38658.3830219998
"2679",184.985267507526,184.984451030676,184.986083984375,469.2419958,469.0829946,469.400997,2,2,24732.7517160004,22193.0291277603,44183.2716487205,31051.8263757004
"2680",184.985810029793,184.985536075212,184.986083984375,473.4864951,473.484993,473.4879972,2,2,60627.1518209139,62405.2447460575,59916.2181865492,85563.0757080014
"2681",184.985247168243,184.984410352111,184.986083984375,421.5334941,421.531992,421.5349962,2,2,5868.02258119988,3885.68209399994,15447.4173947997,14382.9103655997
"2682",184.985405169737,184.984886663285,184.985923676189,427.822509,427.192011,428.453007,2,2,37179.9646847999,39547.1800732234,63098.6426747217,39945.1156174617
"2683",184.985578936196,184.985578936196,184.985578936196,430.9650138,430.9650138,430.9650138,1,1,10975.9774644,13037.7094285,16292.7057374402,20677.6090169001
"2684",184.984965281271,184.984965281271,184.984965281271,424.6759986,424.6759986,424.6759986,1,1,7058.23150800034,7115.82744180009,12656.0850492006,17594.3689914002
"2685",184.986005082042,184.986005082042,184.986005082042,504.6859932,504.6859932,504.6859932,1,1,17770.256657733,18810.1278159997,11064.4765181251,13669.5733269331
"2686",184.984357809125,184.984357809125,184.984357809125,495.5669976,495.5669976,495.5669976,1,1,15202.0370649594,15841.5337432794,11626.0457176496,13838.1547687194
"2687",184.98500363939,184.98500363939,184.98500363939,507.2010042,507.2010042,507.2010042,1,1,20279.3452329693,21842.8317757663,12325.1405199998,15892.819543427
"2688",184.9854859733,184.9854859733,184.9854859733,498.0829812,498.0829812,498.0829812,1,1,39725.6766730883,40501.7075901383,28588.3222439995,32815.2911528256
"2689",184.985180835734,184.985180835734,184.985180835734,482.6759718,482.6759718,482.6759718,1,1,47198.2072013457,49911.8866440002,48378.5871930603,53463.7759681639
"2690",184.984835657356,184.984835657356,184.984835657356,491.7939948,491.7939948,491.7939948,1,1,30245.9202952366,34476.877581873,32000.9355118195,34312.4189671639
"2691",184.984237284276,184.984237284276,184.984237284276,486.1339758,486.1339758,486.1339758,1,1,32896.6207800002,36781.1269339801,41115.8085399594,45146.1284040002
"2692",185.022415017606,185.022234330534,185.022595704679,134.9964951,134.9959944,134.9969958,2,2,24744.8973503078,23335.1987366002,73564.4894703156,51528.8909568002
"2693",185.02200824944,185.02173866685,185.022277832031,143.1714966,142.542,143.8009932,2,2,11335.5343129,15868.2609466287,27678.5082253716,24867.8532213001
"2694",185.022277832031,185.022277832031,185.022277832031,172.9579998,172.171998,173.7440016,2,1,4130.03435460013,6413.9446107002,16884.2554217999,13681.8687456
"2695",185.022277832031,185.021198958683,185.022277832031,128.708997,126.8209932,130.593996,3,3,12803.2123463999,12408.4532162399,56845.0413746,57682.5293197712
"2696",185.022277832031,185.022277832031,185.022277832031,165.2544951,164.3109942,166.197996,2,1,7046.97773807995,10489.6656220799,20780.9218227998,17904.56528256
"2697",185.022277832031,185.022277832031,185.022277832031,175.9450008,175.9450008,175.9450008,1,1,6595.12097243999,4952.71631399992,19306.0430946,16333.27595172
"2698",185.022277832031,185.022277832031,185.022277832031,194.5690014,194.5690014,194.5690014,1,1,2958.16927655998,0,17042.9611180003,14106.5315049599
"2699",185.022277832031,185.022277832031,185.022277832031,154.2500064,154.2500064,154.2500064,1,1,9523.06908400004,13648.989237,26407.2739731427,22605.3380631001
"2700",185.022277832031,185.022277832031,185.022277832031,192.3680022,192.3680022,192.3680022,1,1,1211.1269755,0,20007.5226004285,16452.8440570002
"2701",185.021796302076,185.021796302076,185.021796302076,124.3049958,124.3049958,124.3049958,1,1,14059.7359115002,15543.2338266002,22954.8150940801,27443.6106783003
"2702",185.022277832031,185.022277832031,185.022277832031,197.3989962,197.3989962,197.3989962,1,1,1232.83749120001,0,26192.5322539088,23131.7424273599
"2703",185.022277832031,185.022277832031,185.022277832031,178.7749956,178.7749956,178.7749956,1,1,13120.9198294387,4847.4267614578,29782.9714616728,29050.6954142952
"2704",185.022277832031,185.022277832031,185.022277832031,188.9089968,188.9089968,188.9089968,1,1,1281.96395040001,0,12504.2671264501,9081.67932560006
"2705",185.022277832031,185.022277832031,185.022277832031,185.135994,185.135994,185.135994,1,1,12749.4748062,3164.95473413333,52157.4393562106,47488.3819281001
"2706",185.022277832031,185.022277832031,185.022277832031,138.7689972,138.7689972,138.7689972,1,1,14191.8012187498,18660.8426662498,28474.9555073144,32363.2906233749
"2707",185.022277832031,185.022277832031,185.022277832031,160.223994,160.223994,160.223994,1,1,16502.0492690769,25871.3400352616,44879.3230904999,41962.3930390152
"2708",185.023391977279,185.023341902903,185.024516083056,11.13700032,9.25000014,13.33799958,5,2,0,0,33931.2214306,24072.0144781543
"2709",185.023968729042,185.023944278013,185.023993180072,7.04999997,6.73700004,7.3629999,2,2,0,0,14856.0392922312,14059.5483555
"2710",185.023269674405,185.022840996172,185.023698352639,16.64000004,16.4840001,16.79599998,2,2,12434.2256188385,10592.46831864,37128.441089488,37206.3279549
"2711",185.022277832031,185.022161810621,185.022838749583,149.3039988,146.630001,152.0489934,4,2,22016.5949976001,46721.246538975,23795.9889504999,49957.0221277717
"2712",185.024225210148,185.023395488655,185.025054931641,3.748999983,2.964000108,4.533999858,2,2,0,0,10101.272359767,27240.8757314424
"2713",185.022884289412,185.022764642003,185.023921857897,122.7334998,122.103996,124.619007,4,3,18723.6205896001,15006.2870175999,47339.5517147,35453.5926956249
"2714",185.022831695361,185.02282459513,185.022838795593,128.3925033,127.4490024,129.3360042,2,2,10934.17225872,23744.70168,29737.2658885714,31110.8092635432
"2715",185.023350417554,185.023350417554,185.023350417554,141.599994,141.599994,141.599994,1,1,7654.96772700007,9947.05502340009,20030.7842719198,17657.3750232002
"2716",185.075149536133,185.075149536133,185.075149536133,21.51300072,21.51300072,21.51300072,1,1,111502.80092772,13972.877333394,6574.72018989333,24424.475137188
"2717",185.075471583368,185.075471583368,185.075471583368,25.60100016,25.60100016,25.60100016,1,1,12015.78547176,12148.18995492,4174.04129592858,573.64792704
"2718",185.111919327356,185.111913920318,185.112517631683,4.533999858,2.647000104,6.42000006,3,1,10615.631599209,10773.1960784175,0,0
"2719",185.112428403761,185.112428403761,185.112428403761,8.62099974,8.62099974,8.62099974,1,1,12784.73502839,14738.09384518,0,0
"2720",185.114135742188,185.113015023357,185.114692219993,313.3949946,311.1940098,314.968014,5,2,18668.5983120002,15243.167514,8050.64813319986,7256.09554880004
"2721",185.114135742188,185.113017316986,185.114674602211,301.7619894,301.760988,303.3340074,3,2,10122.8765290801,13867.1418580744,2552.12512772131,3850.17204630003
"2722",185.114135742188,185.113007219368,185.114596161553,320.9420016,319.6840098,321.5699958,3,2,19360.2103586664,17358.5382648006,8889.77760720006,9615.78816479982
"2723",185.114030917632,185.113450377578,185.114681540897,308.0500032,305.8489896,309.9369906,4,2,10447.9363969501,15790.9395589996,5228.84291669982,6255.67872345007
"2724",185.114162280228,185.113608317769,185.114716242687,317.797494,317.4829962,318.1119918,2,2,18253.0067088751,19030.4887905002,8854.24742400006,10038.8230296
"2725",185.113608043888,185.113581328018,185.113634759758,324.2430066,323.457012,325.0290012,2,2,18104.6210598755,14324.378001,7787.59947600013,8619.13218799988
"2726",185.115293173418,185.113575770655,185.115847360055,620.36802,618.481008,621.939984,3,1,16047.7367319997,13471.3656684,11878.4824116005,10778.6986187997
"2727",185.114113804826,185.113613299754,185.114637112888,710.509986,708.936996,712.395972,3,1,9612.46252800001,11488.2273047999,0,0
"2728",185.113759652247,185.113759652247,185.113759652247,327.5450136,327.5450136,327.5450136,1,1,35028.4113333331,37238.3051113278,19232.8511134942,21061.9374603335
"2729",185.114135742188,185.114135742188,185.114135742188,698.247012,698.247012,698.247012,1,1,9335.54378999963,11401.346118,0,0
"2730",185.113578919873,185.113578919873,185.113578919873,604.01802,604.01802,604.01802,1,1,16771.0272145707,13838.1079440009,11206.528812,11265.62304
"2731",185.115240265864,185.115240265864,185.115240265864,606.219006,606.219006,606.219006,1,1,20564.4103546668,17716.9738560006,14502.4792560005,16218.8633879998
"2732",185.115228983195,185.115228983195,185.115228983195,329.744997,329.744997,329.744997,1,1,16117.0140324375,16308.8623185369,8770.29557520029,10252.5962796562
"2733",185.113089448968,185.113089448968,185.113089448968,696.046026,696.046026,696.046026,1,1,11645.5093440005,13183.670802,0,42.4444860000019
"2734",185.114186413783,185.114186413783,185.114186413783,701.07702,701.07702,701.07702,1,1,16548.1633664997,18625.8548746668,0,0
"2735",185.114651998322,185.114651998322,185.114651998322,601.188012,601.188012,601.188012,1,1,11563.2901728,10192.2835920004,7966.08967131631,9171.21433362889
"2736",185.114158217737,185.114158217737,185.114158217737,716.797998,716.797998,716.797998,1,1,22114.5643079997,25212.7848130001,0,110.970491999999
"2737",185.114684699417,185.114684699417,185.114684699417,199.5979926,199.5979926,199.5979926,1,1,40878.5945987398,85770.0136276201,22272.3371406315,16774.3670889474
"2738",185.114689860687,185.114689860687,185.114689860687,705.163992,705.163992,705.163992,1,1,14758.9165028574,15935.2151657145,0,194.256558
"2739",185.114809292293,185.114809292293,185.114809292293,609.67701,609.67701,609.67701,1,1,26812.2240920001,23276.4536519997,19869.6909839998,19369.6366952728
"2740",185.11473388542,185.11473388542,185.11473388542,613.765008,613.765008,613.765008,1,1,12158.7807384,9594.37523250048,9010.35337500045,9252.54478799997
"2741",185.11392295767,185.11392295767,185.11392295767,625.39902,625.39902,625.39902,1,1,43545.1211393679,35326.6528229997,35630.7440560003,33998.5988273681
"2742",185.114135742188,185.114135742188,185.114135742188,691.329,691.329,691.329,1,1,15311.3237778525,13902.6502285716,1894.03477031251,2091.42763130872
"2743",185.131329274968,185.131329274968,185.131329274968,454.9340058,454.9340058,454.9340058,1,1,25387.5273608184,24150.6999359997,9560.29526928021,10762.2515399999
"2744",186.981307983398,186.981307983398,186.981307983398,472.2270012,472.2270012,472.2270012,1,1,12240.3053256004,12488.3877552004,11638.9116666,14652.5846664005
"2745",186.981307983398,186.981307983398,186.981307983398,469.396992,469.396992,469.396992,1,1,5842.15596600001,7376.96241000004,6730.14104100001,8616.98343960004
"2746",186.981307983398,186.981307983398,186.981307983398,475.3720092,475.3720092,475.3720092,1,1,10702.4127865196,10988.8291094396,9125.99158499991,11645.9203442396
"2747",186.981307983398,186.981307983398,186.981307983398,458.7070086,458.7070086,458.7070086,1,1,7670.75931839997,10873.1556181001,15392.6319982236,17180.2713643001
"2748",186.981307983398,186.981307983398,186.981307983398,479.4590094,479.4590094,479.4590094,1,1,8094.57513840001,8401.69066402469,9180.5096584501,9391.32459196401
"2749",186.981307983398,186.981307983398,186.981307983398,464.6809962,464.6809962,464.6809962,1,1,6653.89147680004,7950.58595040005,8028.5023911998,9488.75989920006
"2750",187.056281232004,187.054591211912,187.056854248047,118.887999,116.372001,122.4199962,9,4,6833.14801809998,27099.1081871999,29497.5417701455,16353.7553088001
"2751",187.055917816564,187.055172897767,187.056854248047,103.9525008,102.8509998,104.1110016,4,4,43619.5903262087,11527.8123996,58190.3392094999,37299.1480887001
"2752",187.054061889648,187.053497878087,187.057423254451,3.432999999,2.332999932,7.04899998,6,3,16131.3135666273,8407.52743068,34617.6282430332,47615.8815142825
"2753",187.056010844441,187.05558450611,187.056885558558,111.1840011,110.7139992,112.9149984,4,3,17453.6127028,22425.7276555059,24834.5028305144,53384.6517453001
"2754",187.056860719385,187.052253780163,187.057386233687,18.05400072,18.05400072,18.37100028,3,3,48581.738124036,46435.242188895,77638.23536304,94582.2670909091
"2755",187.056854248047,187.056262285619,187.056872982292,106.9394982,106.309998,108.513,4,4,22808.8443486923,9187.79569649999,42645.362784,65088.28763328
"2756",187.056854248047,187.056304037949,187.056854248047,93.419001,92.161002,93.4209966,3,2,11451.1699806857,10274.724801,24596.4804884571,23069.8712262
"2757",187.055689548094,187.054604783871,187.056854248047,96.8779992,95.305002,98.7660024,5,4,10328.8188526,10814.958401,18500.5112323199,75250.7064126001
"2758",187.055352189748,187.05496198278,187.055742396716,100.3365003,100.0219986,100.651002,2,2,17091.5679165334,26268.6110235429,35291.0757562002,30233.8682965712
"2759",187.055182670191,187.054610301663,187.055755038718,90.2030004,90.2020026,90.2039982,2,2,7745.30598962107,8279.58401388279,14473.8107100001,19481.4996055715
"2760",187.055730202032,187.055195814408,187.056308228356,76.3669968,75.7409976,77.9419968,3,2,15630.70741704,16488.7048533,36933.9249620727,40159.3671490365
"2761",187.055725865694,187.055722966023,187.055728765365,698.249016,697.93602,698.562012,2,2,8803.15398599948,8945.86026000001,20158.4613942864,25449.6803280008
"2762",187.056854248047,187.056062873932,187.056854248047,84.2300034,84.2280006,86.7460014,3,2,23189.77115625,24914.461255125,30957.1314646667,84179.0104313039
"2763",187.055458068848,187.054061889648,187.056854248047,9.4074999,9.25000014,9.56499966,2,2,16905.28832262,13935.61577574,36911.503904418,52467.5975945123
"2764",187.055726517946,187.055195849223,187.056257186669,695.733489,695.41998,696.046998,2,2,7199.53523999985,7377.95229600002,12534.6123600006,22070.5443282851
"2765",187.056301412057,187.055786593277,187.056816230838,80.4565002,80.141001,80.7719994,2,2,11352.1250166857,11545.4985178286,18608.66458464,41150.4437678727
"2766",187.0555430951,187.055323346103,187.055762844098,704.223489,703.908006,704.538972,2,2,20546.7707854279,20429.5520519995,52269.9887243346,36164.6001687284
"2767",187.055730467013,187.055166125934,187.056294808093,700.921497,700.450974,701.39202,2,2,6397.6019804997,6934.35537749972,15806.9553935984,20104.2964289988
"2768",187.056020517129,187.055721936365,187.056319097894,710.35449,709.88199,710.82699,2,2,9848.94463200014,10016.0049120002,22401.3210814292,24431.5734531422
"2769",187.056326582549,187.05553383513,187.056854248047,64.7360016,62.5350024,65.676999,3,2,21375.151910925,23768.9651694,21063.8021684999,83260.0818417778
"2770",187.055677291472,187.055596383206,187.055758199739,691.803504,691.333008,692.274,2,2,9570.12192000015,9257.66154257167,15161.645115,30655.3756854556
"2771",187.05603184748,187.055750872351,187.056312822609,713.342001,712.712004,713.971998,2,2,8304.02788319977,8811.1608900004,16818.3275831997,24258.6051428588
"2772",187.056254658382,187.055761438629,187.056314881364,46.74100044,44.8549998,48.62799882,3,1,5300.14530681,5772.34465479,16123.687138368,15433.489661355
"2773",187.05628876899,187.05575336389,187.056352522008,140.9719992,139.0849974,142.8579996,3,1,3408.25329735003,3789.11467440003,10972.5851279999,9790.43325150009
"2774",187.055748735273,187.055738696789,187.055758773756,72.5945019,71.651001,73.5380028,2,1,8288.23178063994,8607.66291215993,18827.8871172002,23687.5438929999
"2775",187.05596085448,187.055709657575,187.056212051386,135.6259989,134.6829984,136.5689994,2,1,3894.11361690004,4618.71689370005,11889.57857724,10764.674856
"2776",187.056137265771,187.056040068124,187.056234463418,717.114516,716.170008,718.059024,2,2,21216.5365165713,20926.0316082857,35788.5065504805,61483.3544083323
"2777",187.056308859637,187.056279166172,187.056338553103,53.34450066,52.40100144,54.28799988,2,1,6953.59670314285,8397.45453994285,21138.5004303075,20953.546656
"2778",187.055226047356,187.055226047356,187.055226047356,124.6209954,124.6209954,124.6209954,1,1,9919.75868359995,9526.70582839998,24633.4932862199,25620.7021785334
"2779",187.054577942636,187.054577942636,187.054577942636,14.91000024,14.91000024,14.91000024,1,1,7681.35251844001,8546.22802719001,14442.0361173,19840.55867091
"2780",187.055231311771,187.055231311771,187.055231311771,132.4819992,132.4819992,132.4819992,1,1,8385.19233449989,8559.79092809996,21290.7881025334,21011.7282974997
"2781",187.053507679456,187.053507679456,187.053507679456,12.70900014,12.70900014,12.70900014,1,1,13330.12917402,14454.33420978,26820.7590925714,30862.1098149257
"2782",187.054608010693,187.054608010693,187.054608010693,707.36601,707.36601,707.36601,1,1,12377.3270242503,12550.2042960004,24336.2185942506,31114.051287999
"2783",187.05516033702,187.05516033702,187.05516033702,146.317005,146.317005,146.317005,1,1,5304.40807199996,6942.89476217138,15759.26797275,15023.9355222857
"2784",187.056196696672,187.056196696672,187.056196696672,148.8320016,148.8320016,148.8320016,1,1,5112.29228468568,6097.71106937138,15613.0988927999,14317.1853675428
"2785",187.055901892139,187.055901892139,187.055901892139,68.8230012,68.8230012,68.8230012,1,1,20841.87183852,22494.98556628,51326.9031175501,51697.37475904
"2786",187.056854248047,187.056854248047,187.056854248047,32.27699874,32.27699874,32.27699874,1,1,3959.23874665201,3877.49475601201,8692.05511251003,8074.73427541201
"2787",187.056901631369,187.056901631369,187.056901631369,35.10700104,35.10700104,35.10700104,1,1,2552.169001275,3779.03422296,10451.8140877,9309.83447637
"2788",187.055188722511,187.055188722511,187.055188722511,58.37499978,58.37499978,58.37499978,1,1,11349.3052156072,15865.7595754072,42835.367674272,42959.4548744358
"2789",187.056553946058,187.056553946058,187.056553946058,128.3939982,128.3939982,128.3939982,1,1,8616.70710513338,9925.73719960005,24919.4010672,24035.7616893334
"2790",187.055736451998,187.055736451998,187.055736451998,39.19499874,39.19499874,39.19499874,1,1,13748.2802515694,15848.8647956894,37807.14795072,36850.6228848353
"2791",187.126831054688,187.126831054688,187.126831054688,256.3394883,256.3379862,256.3409898,4,4,298638.615800648,232064.176077498,63493.4672518591,87942.0977325002
"2792",188.02360534668,188.019159022668,188.02360534668,33.22000089,33.21900132,33.53299854,4,4,61528.5689100428,91882.6077787801,104873.966794286,109771.490356286
"2793",188.071304321289,188.071304321289,188.071304321289,140.1840021,140.0270034,140.6570004,4,4,4822961.70019207,3074913.69113605,657814.713539317,841230.576367981
"2794",188.066036470373,188.065689086914,188.067909980855,106.3109994,106.309998,106.9409964,3,3,133947.0221534,221026.443777581,108895.1830176,21792.198347131
"2795",188.068496704102,188.068496704102,188.068496704102,113.8569972,113.8569972,113.8569972,1,1,37648.7951496,31593.1328974,17410.2181004571,18664.9966734
"2796",188.211639404297,188.211639404297,188.211639404297,140.0270034,140.0270034,140.0270034,2,2,249286.427105827,138287.891341636,15901.1598479999,27402.4811519999
"2797",188.917346229988,188.917346229988,188.917346229988,330.6750012,330.6750012,330.6750012,1,1,10072.2931748038,11595.0494806455,7952.6932168821,8323.32329102383
"2798",188.916117713014,188.916117713014,188.916117713014,210.9029958,210.9029958,210.9029958,1,1,7123.15695330926,7317.1255767328,6283.56228281722,7262.31613797937
"2799",188.917366567509,188.917366567509,188.917366567509,300.7319928,300.7319928,300.7319928,1,1,11111.9739769123,11094.289752721,6799.27322265646,8420.94005468751
"2800",188.915647502316,188.915647502316,188.915647502316,360.6170082,360.6170082,360.6170082,1,1,7685.36372987638,6956.82229523543,5749.53952742828,6897.90884887932
"2801",188.91621141674,188.91621141674,188.91621141674,180.9600018,180.9600018,180.9600018,1,1,8693.63182666602,8064.44551044638,6575.41209546556,7380.40066700783
"2802",188.915959015476,188.915959015476,188.915959015476,240.8460042,240.8460042,240.8460042,1,1,7638.46725107833,6629.65331681257,5433.41427847673,6846.09888852645
"2803",188.91783456467,188.91783456467,188.91783456467,151.4179944,151.4179944,151.4179944,1,1,13312.9451699428,16467.2628235428,12364.5173708028,14388.8039108
"2804",188.917821900691,188.917821900691,188.917821900691,271.1890128,271.1890128,271.1890128,1,1,23311.2163339901,23037.3297761834,17559.7118440004,20967.5594878876
"2805",189.006912231445,189.003519840803,189.006912231445,54.60000156,54.60000156,55.22900106,3,3,50995.9821300026,116384.87215305,11293.15819785,35293.656163913
"2806",189.074432373047,189.07324417088,189.074432373047,140.1840021,140.0270034,140.6570004,4,4,478862.067383817,269132.071766727,57056.2299569999,72050.35503296
"2807",189.16410851235,189.16410851235,189.16410851235,460.9079934,460.9079934,460.9079934,1,1,50691.4857287999,20554.5688551999,59.7340746666664,191.181891199999
"2808",189.517667088972,189.517667088972,189.517667088972,54.60000156,54.60000156,54.60000156,1,1,39904.15384215,30942.8955753565,25374.9806145818,21128.8729161441
"2809",191.941024780273,191.941024780273,191.941024780273,658.798998,658.798998,658.798998,1,1,11298.6369599999,10985.4325954279,5503.47049800008,6161.42827299967
